Categoría;Nº;ID;Pregunta;OpciónA;OpciónB;OpciónC;OpciónD;RespuestaApp;RespuestaUGT;RespuestaKaixo;RespuestaOsasun;Trío(A=K=O);Estado;Acción;Explicación_app
Auxiliar Administrativo (específico);155;aux-e02_25;Según la Ley 39/2015, el derecho a ser asistido en el uso de medios electrónicos corresponde:;A todas las personas en sus relaciones con las Administraciones Públicas.;Únicamente a las personas que no estén obligadas a relacionarse electrónicamente.;Solo a quienes actúen mediante representante.;Exclusivamente a las personas mayores de edad.;B;A;B;A;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 13.b Ley 39/2015: El derecho a ser asistido en el uso de medios electrónicos corresponde A TODAS LAS PERSONAS en sus relaciones con las Administraciones Públicas. Respuesta B.
Auxiliar Administrativo (específico);179;aux-e04_8;Según la Ley 39/2015, el plazo máximo para resolver el recurso potestativo de reposición será de:;Un mes.;Dos meses.;Tres meses.;Seis meses.;A;B;A;A;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 124.2 Ley 39/2015: El plazo máximo para dictar y notificar la resolución del recurso de reposición será de UN MES. Transcurrido sin resolución, se entiende desestimado. Respuesta A.
Técnico Superior Administrativo (específico);3;tec-t01_3;Conforme determina la Constitución de 1978, señale cuál de las siguientes afirmaciones NO es correcta:;El Gobierno ejerce la función ejecutiva y la potestad reglamentaria de acuerdo con la Constitución y las leyes.;El Gobierno se compone de la Presidencia, de las Vicepresidencias, de los Ministerios y de las demás personas integrantes que establezca la ley.;La persona candidata a la Presidencia del Gobierno será nombrada Presidente/a si obtuviere en primera votación el voto de la mayoría absoluta de los y las Diputadas.;El Consejo de Estado es el supremo órgano consultivo del Gobierno.;D;B;B;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;El Consejo de Estado es el supremo órgano consultivo del Gobierno (art. 107 CE), pero esta afirmación es correcta. La incorrecta es D porque el art. 97 CE atribuye al Gobierno la dirección de la política interior y exterior, la Administración civil y militar y la defensa del Estado. En realidad la opción incorrecta es D: el Consejo de Estado es consultivo pero no forma parte del Gobierno (arts. 98 y 107 CE).
Técnico Superior Administrativo (específico);7;tec-t01_7;Conforme establece la Constitución Española de 1978, señale la respuesta que NO es correcta con relación al procedimiento de investidura de la persona que ostente la Presidencia del Gobierno:;El Rey a través de la Presidencia del Congreso, propondrá una persona candidata a la Presidencia del Gobierno.;El Rey, previa consulta con la representación designada por los partidos políticos, y a través de la Presidencia del Congreso, propondrá una persona candidata a la Presidencia del Gobierno.;El Rey nombrará Presidente/a a la persona candidata que obtuviere el voto de la mayoría absoluta de las personas integrantes del Congreso de los Diputados.;El Rey disolverá ambas Cámaras y convocará nuevas elecciones si transcurrido el plazo de dos meses, a partir de la primera votación de investidura, ninguna persona candidata hubiere obtenido la confianza del Congreso.;A;B;B;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 99.1 CE: el Rey, previa consulta con los representantes designados por los grupos políticos, y a través del Presidente del Congreso, propondrá un candidato. La opción A omite la consulta previa, por lo que es incorrecta.
Técnico Superior Administrativo (específico);11;tec-t02_3;Indique, conforme establece la Ley Orgánica 3/1979, de 18 de diciembre, por la que se aprueba el Estatuto de Autonomía para el País Vasco, cuál de las siguientes respuestas es incorrecta:;La bandera del País Vasco es la bicrucífera, compuesta de aspa verde, cruz blanca superpuesta y fondo rojo.;El euskera tendrá como el castellano carácter de lengua oficial en Euskadi.;Tendrán la condición política de vasco/as quienes tengan la vecindad administrativa, de acuerdo con las Leyes Generales del Estado, en cualquiera de los municipios integrados en el territorio de la Comunidad Autónoma.;Podrán agregarse a la Comunidad Autónoma del País Vasco otros territorios o municipios que estuvieran enclavados parcialmente o en su totalidad dentro del territorio de la misma, siempre que lo aprueben el Parlamento Vasco y las Cortes Generales.;A;D;D;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;"Art. 5 EAPV: la bandera del País Vasco es la bicrucífera, compuesta de aspa verde, cruz blanca superpuesta y fondo rojo. En realidad el aspa es verde y el fondo rojo, pero la cruz es blanca. La respuesta A es incorrecta porque describe correctamente la ikurriña; la opción D es la incorrecta pues requiere además solicitud del ayuntamiento."
Técnico Superior Administrativo (específico);13;tec-t02_5;De acuerdo con la Ley Orgánica 3/1979, de 18 de diciembre, del Estatuto de Autonomía para el País Vasco, indíquese la afirmación correcta:;El Estatuto de Autonomía del País Vasco reconoce el derecho de Navarra a formar parte de la Comunidad Autónoma del País Vasco de acuerdo con el procedimiento establecido en el mismo.;El Estatuto de Autonomía del País Vasco reconoce el derecho a formar parte de la Comunidad Autónoma Vasca a las provincias de Álava, Gipuzkoa y Bizkaia, no así a Navarra.;La Disposición Transitoria 4ª de la Constitución Española establece el procedimiento para la incorporación de Navarra a la Comunidad Autónoma del País Vasco, para el supuesto de que aquella decidiera dicha incorporación.;El Estatuto de Autonomía del País Vasco no hace mención del derecho de Navarra a formar parte de la Comunidad Autónoma Vasca.;C;A;C;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;La DT 4ª CE prevé el procedimiento por el que Navarra podría incorporarse al País Vasco si así lo decidiesen sus órganos forales y lo ratificase el pueblo navarro.
Técnico Superior Administrativo (específico);21;tec-t02_13;¿Cuál de las siguientes afirmaciones sobre la reforma del Estatuto de Autonomía del País Vasco es correcta?;La iniciativa de reforma corresponde al Parlamento Vasco, al Gobierno Vasco o a las Juntas Generales de los Territorios Históricos.;El Gobierno Vasco podrá ser facultado, por delegación expresa del Estado, para convocar el referéndum necesario para la reforma del Estatuto.;La propuesta de reforma, una vez aprobada en el Parlamento Vasco, debe ser trasladada a las Cortes Generales para su aprobación mediante Ley ordinaria, y finalmente se precisará la aprobación mediante referéndum.;La propuesta de reforma corresponde al Parlamento Vasco, al Gobierno Vasco o a las Cortes Generales y, una vez aprobada por el Parlamento Vasco, podrá ser sometida a referéndum.;D;B;B;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 46 EAPV: la iniciativa corresponde al Parlamento Vasco, al Gobierno Vasco o a las Cortes Generales. Aprobada por el Parlamento Vasco, pasa a las Cortes (Ley Orgánica) y luego a referéndum.
Técnico Superior Administrativo (específico);22;tec-t02_14;Según establece el Estatuto de Autonomía del País Vasco, es de competencia de la Comunidad Autónoma del País Vasco el desarrollo legislativo y la ejecución dentro de su territorio de la legislación básica del estado en materia de:;Organización del crédito, banca y seguros.;Propiedad intelectual e industrial.;Legislación del Estado sobre productos farmacéuticos.;La gestión del régimen económico de la Seguridad Social.;C;A;A;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 18.2 EAPV: corresponde al País Vasco el desarrollo legislativo y la ejecución de la legislación del Estado sobre productos farmacéuticos.
Técnico Superior Administrativo (específico);34;tec-t03_4;Conforme a la Ley 1/1988, de 5 de febrero, de creación del Tribunal Vasco de Cuentas Públicas, las personas que lo integran serán elegidas entre aquellas que cuenten con una experiencia profesional de al menos:;Doce años.;Diez años.;Quince años.;Ocho años.;B;A;A;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Ley 1/1988: los miembros del Tribunal Vasco de Cuentas Públicas deben contar con titulación académica superior, reconocida competencia en el ámbito funcional del tribunal y experiencia profesional de al menos diez años.
Técnico Superior Administrativo (específico);35;tec-t03_5;Señale cuál de las siguientes respuestas es la correcta en relación con la delegación de funciones establecida en la Ley 7/1981, de 30 de junio, de Gobierno:;La delegación sólo puede realizarse mediante decreto del/de la lehendakari.;La delegación de funciones no puede ser revocada una vez otorgada salvo de forma excepcional.;Los actos delegados se considerarán dictados por el Órgano delegante.;La función delegada puede ser objeto de subdelegación si tal posibilidad está prevista en el Decreto u Orden de delegación.;D;C;C;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Ley 7/1981: la subdelegación de funciones es posible si el Decreto u Orden de delegación la prevé expresamente. Los actos delegados se consideran dictados por el órgano delegado, no por el delegante.
Técnico Superior Administrativo (específico);37;tec-t03_7;¿Cuál de las siguientes respuestas en relación con la potestad del Gobierno Vasco de dictar Decretos-Legislativos es correcta?;El Parlamento Vasco podrá delegar en el Gobierno la potestad de dictar normas con rango de Ley, denominadas Decretos-Legislativos, si bien sólo en caso de extraordinaria y urgente necesidad.;La delegación legislativa deberá acordarse mediante una Ley ordinaria cuando su objeto sea la elaboración de textos articulados o por una Ley de Bases cuando se trate de refundir varios textos legales en uno solo.;El Parlamento Vasco podrá delegar en el Gobierno la potestad de dictar Decretos-Legislativos que afecten al desarrollo de los derechos fundamentales y de las libertades públicas.;El Parlamento Vasco no podrá delegar en el Gobierno la potestad de dictar Decretos-Legislativos que afecten al ordenamiento básico del Gobierno o al régimen jurídico de la Administración del País Vasco.;D;A;D;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Ley 7/1981: la delegación legislativa no puede afectar al ordenamiento básico del Gobierno ni al régimen jurídico de la Administración vasca. Los Decretos-Ley son para situaciones de urgencia, no los Decretos-Legislativos.
Técnico Superior Administrativo (específico);44;tec-t03_14;Teniendo en cuenta la estructura general del Departamento de Salud del Gobierno Vasco, indíquese cuál de las siguientes direcciones NO se encuentra dentro de la Viceconsejería de Salud:;Dirección de Investigación, Innovación y Evaluación sanitarias.;Dirección de Salud Pública y Adicciones.;Dirección de Farmacia.;Dirección de Transformación, Planificación y Digitalización en Salud.;C;D;C;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Decreto 319/2024: la Dirección de Farmacia depende de la Viceconsejería de Administración y Financiación Sanitarias, no de la Viceconsejería de Salud.
Técnico Superior Administrativo (específico);65;tec-t04_13;En relación con la obligación de resolver los procedimientos administrativos, cuando las normas reguladoras no fijen plazo máximo para resolver, diga cuál de estas afirmaciones es cierta:;El plazo máximo para dictar resolución expresa no podrá exceder de 6 meses, salvo que una norma con rango de ley establezca uno mayor o así venga previsto en el Derecho de la Unión Europea.;Cuando las normas reguladoras del procedimiento no fijen un plazo máximo para la resolución, éste será de 3 meses.;El cómputo de los plazos para dictar la resolución se contará siempre desde la fecha en que la solicitud haya entrado en el registro de la administración.;Ninguna de las anteriores afirmaciones es cierta.;A;B;B;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 21.3 Ley 39/2015: cuando las normas no fijen plazo máximo, este no podrá exceder de seis meses salvo que una norma con rango de ley establezca uno mayor o así lo prevea el Derecho de la UE.
Técnico Superior Administrativo (específico);67;tec-t04_15;Conforme a la Ley 39/2015, las personas interesadas podrán aducir alegaciones y aportar documentos u otros elementos de juicio:;En cualquier momento anterior al trámite de propuesta de resolución.;En cualquier momento anterior al trámite de resolución.;En cualquier momento anterior al trámite de práctica de prueba.;En cualquier momento anterior al trámite de audiencia.;A;D;D;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 76.1 Ley 39/2015: los interesados podrán aducir alegaciones y aportar documentos u otros elementos de juicio en cualquier momento del procedimiento anterior al trámite de audiencia.
Técnico Superior Administrativo (específico);79;tec-t04_27;Conforme a la Ley 39/2015, el recurso extraordinario de revisión podrá interponerse cuando:;Exista error de hecho que resulte de los propios documentos incorporados al expediente.;Se discrepe de la valoración jurídica realizada por la Administración.;Haya transcurrido el plazo para interponer recurso de alzada.;Se trate de actos de trámite cualificados.;B;A;A;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 125 Ley 39/2015: El recurso extraordinario de revisión solo procede contra actos firmes en vía administrativa cuando concurra alguno de los motivos tasados: aparición de documentos de valor esencial desconocidos al dictarse el acto, que el acto se dictara por influencia de documentos o testimonios declarados falsos, o que el acto se dictase como consecuencia de prevaricación, cohecho u otras conductas punibles. La B recoge correctamente estas causas. Respuesta B.
Técnico Superior Administrativo (específico);104;tec-t05_4;De acuerdo con la Ley 39/2015, en relación con el concurso de infracciones administrativas, indique cuál es la opción correcta:;Pueden sancionarse los mismos hechos cuando protejan bienes jurídicos distintos.;Se sancionará la infracción más grave únicamente.;Se sanciona por todas las infracciones concurrentes sin limitación.;Solo puede sancionarse cuando existe sentencia penal previa.;A;B;B;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 29.5 Ley 40/2015: cuando de la comisión de una infracción derive necesariamente la comisión de otra, se impondrá únicamente la sanción correspondiente a la más grave. Pero cuando los bienes jurídicos protegidos sean distintos, pueden coexistir sanciones.
Técnico Superior Administrativo (específico);105;tec-t05_5;Conforme a la Ley 40/2015, en relación con la responsabilidad patrimonial por actos de los poderes públicos, indique cuál es la opción correcta:;Toda anulación de actos genera automáticamente derecho a indemnización.;La anulación de actos no presupone por sí misma derecho a indemnización.;Basta con la existencia de riesgo para reclamar.;Solo procede cuando exista dolo de la Administración.;B;C;C;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 32.1 Ley 40/2015: la anulación en vía administrativa o por el orden jurisdiccional contencioso-administrativo de los actos no presupone derecho a indemnización, que deberá acreditarse en todo caso.
Técnico Superior Administrativo (específico);149;tec-t05_49;Conforme al Acuerdo de regulación de condiciones de trabajo del personal de Osakidetza, los servicios de localización:;Se compensarán con un 35% del importe fijado para las guardias de presencia física, con obligación de acudir al centro cuando se fuera requerido.;Se compensarán con un 20% del importe fijado para las guardias de presencia física, con obligación de acudir al centro cuando se fuera requerido.;Se compensarán con un 50% del importe fijado para las guardias de presencia física, con obligación de acudir al centro cuando se fuera requerido.;Se compensarán con un 25% del importe fijado para las guardias de presencia física, con obligación de acudir al centro cuando se fuera requerido.;D;C;D;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Acuerdo regulador Osakidetza (Decreto 235/2007): los servicios de localización se compensarán con un 25% del importe establecido para las guardias de presencia física, con obligación de acudir al centro cuando se requiera.
Técnico Superior Administrativo (específico);150;tec-t05_50;Conforme al Acuerdo de regulación de condiciones de trabajo del personal de Osakidetza:;No podrá disfrutarse de una nueva licencia por matrimonio o inicio de convivencia estable hasta tanto no haya transcurrido un período de cinco años, y en ningún caso cuando las personas que formen la pareja sean las mismas.;No podrá disfrutarse de una nueva licencia por matrimonio o inicio de convivencia estable hasta tanto no haya transcurrido un período de cuatro años, salvo cuando las personas que formen la pareja sean las mismas.;No podrá disfrutarse de una nueva licencia por matrimonio o inicio de convivencia estable hasta tanto no haya transcurrido un período de cinco años, salvo cuando las personas que formen la pareja sean las mismas.;No podrá disfrutarse de una nueva licencia por matrimonio o inicio de convivencia estable hasta tanto no haya transcurrido un período de cuatro años, y en ningún caso cuando las personas que formen la pareja sean las mismas.;C;D;D;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Acuerdo regulador Osakidetza: no podrá disfrutarse de nueva licencia por matrimonio o pareja estable hasta transcurridos cinco años desde la anterior, salvo que las personas que forman la pareja sean las mismas.
Técnico Superior Administrativo (específico);160;tec-t06_10;Diga cuál de los siguientes NO forma parte de los principios y criterios de ordenación del régimen estatutario:;La libre circulación del personal estatutario en el conjunto del Sistema Nacional de Salud.;La dedicación prioritaria al servicio público.;El acuerdo con las organizaciones sindicales en la determinación de las condiciones de trabajo.;La igualdad, mérito, capacidad y publicidad en el acceso a la condición de personal estatutario.;B;C;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;"Art. 4 Ley 55/2003: los principios de ordenación del régimen estatutario incluyen libre circulación, igualdad en el acceso, negociación colectiva, entre otros. La ""dedicación prioritaria al servicio público"" no figura como principio de ordenación del régimen estatutario."
Técnico Superior Administrativo (específico);164;tec-t06_14;Conforme a la Ley 55/2003, el catálogo homogéneo de equivalencias de categorías profesionales de los distintos servicios de salud, ¿cuya aprobación corresponde a quién?;A la Comisión de Recursos Humanos del Sistema Nacional de Salud.;Al Consejo Interterritorial del Sistema Nacional de Salud.;Al Foro Marco para el Diálogo Social.;Todas las respuestas anteriores son incorrectas.;A;D;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 8 Ley 55/2003: la Comisión de Recursos Humanos del Sistema Nacional de Salud es el órgano competente para aprobar el catálogo homogéneo de equivalencias entre las categorías profesionales de los distintos servicios de salud.
Técnico Superior Administrativo (específico);170;tec-t06_20;Conforme a la Ley 55/2003, cuando de un procedimiento de movilidad se derive cambio en el servicio de salud de destino, el plazo de toma de posesión será de:;Treinta días, a contar desde el día del cese en el destino anterior, que deberá tener lugar en los tres días siguientes a la notificación o publicación del nuevo destino adjudicado.;Treinta días, a contar desde el día del cese en el destino anterior, que deberá tener lugar en los diez días siguientes a la notificación o publicación del nuevo destino adjudicado.;Un mes, a contar desde el día del cese en el destino anterior, que deberá tener lugar en los tres días siguientes a la notificación o publicación del nuevo destino adjudicado.;Un mes, a contar desde el día del cese en el destino anterior, que deberá tener lugar en los diez días siguientes a la notificación o publicación del nuevo destino adjudicado.;A;C;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 39 Ley 55/2003: cuando la movilidad implica cambio de servicio de salud, el cese en el destino anterior debe producirse en los tres días siguientes a la notificación y el plazo de toma de posesión es de treinta días desde el cese.
Técnico Superior Administrativo (específico);174;tec-t06_24;Conforme a la Ley 55/2003, la persona interesada tendrá derecho a incorporarse a plaza de la misma categoría y área de salud en que prestaba sus servicios, si la revisión de incapacidad se produce:;Dentro de los cinco años siguientes a la fecha de la declaración de incapacidad.;Dentro de los tres años siguientes a la fecha de la declaración de incapacidad.;Dentro de los dos años siguientes a la fecha de la declaración de incapacidad.;Dentro de los cuatro años siguientes a la fecha de la declaración de incapacidad.;A;D;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 57.3 Ley 55/2003: cuando la condición de personal estatutario se pierde por incapacidad y esta es revisada, la persona tiene derecho a reincorporarse si la revisión se produce dentro de los cinco años siguientes a la declaración de incapacidad.
Técnico Superior Administrativo (específico);175;tec-t06_25;Conforme a la Ley 55/2003, los procedimientos de movilidad voluntaria del personal estatutario se efectuarán preferentemente:;Cada año.;Cada dos años.;Cada dieciocho meses.;Cada tres años.;A;B;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 37 Ley 55/2003: los procedimientos de movilidad voluntaria mediante concurso se convocarán con carácter general, como mínimo, cada dos años. La frecuencia preferente según la norma es anual.
Técnico Superior Administrativo (específico);189;tec-t06_39;Conforme a la Ley 55/2003, el quebranto de la debida reserva respecto a datos relativos al centro o institución o a la intimidad personal de las personas usuarias y a la información relacionada con su proceso:;Constituye falta muy grave.;Constituye falta grave.;Constituye falta leve.;Constituye un incumplimiento del ordenamiento jurídico, no tipificado como falta.;B;A;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 73 Ley 55/2003: el quebranto de la debida reserva respecto a datos del centro o de la intimidad de los pacientes, cuando no constituya falta muy grave, es tipificado como falta grave.
Técnico Superior Administrativo (específico);190;tec-t06_40;Conforme a la Ley 55/2003, el acoso sexual, cuando el sujeto activo del acoso crea con su conducta un entorno laboral intimidatorio, hostil o humillante para la persona que es objeto del mismo:;Constituye falta muy grave.;Constituye falta grave.;Constituye falta leve.;Constituye un incumplimiento del ordenamiento jurídico, no tipificado como falta.;A;B;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 72 Ley 55/2003: el acoso sexual que cree un entorno intimidatorio, hostil o humillante constituye falta muy grave, independientemente de que no exista una demanda concreta de favores sexuales.
Técnico Superior Administrativo (específico);200;tec-t06_50;Conforme al EBEP, se EXCLUYE de la obligatoriedad de la negociación colectiva:;La regulación y determinación concreta de los sistemas, criterios, órganos y procedimientos de acceso al empleo público y la promoción profesional.;Los planes de Previsión Social Complementaria.;Las materias que afecten a las condiciones de trabajo y a las retribuciones de las personas funcionarias, cuya regulación exija norma con rango de ley.;Las materias referidas a calendario laboral, horarios, jornadas, vacaciones, permisos y movilidad funcional y geográfica.;C;A;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 37.2 EBEP: quedan excluidas de la obligación de negociación las materias que afecten a las potestades de organización de las AAPP y aquellas cuya regulación exija norma con rango de ley, como las condiciones retributivas que requieran ley.
Técnico Superior Administrativo (específico);207;tec-t07_4;En base al Decreto 186/2025 de Puestos Funcionales de Osakidetza, el órgano competente para aprobar la plantilla funcional de cada organización de servicios es:;La Dirección Gerencia de la propia Organización de Servicios.;La Consejería de Sanidad.;El Consejo de Administración de Osakidetza.;El Consejo de Gobierno.;C;A;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Decreto 186/2025: la aprobación de la plantilla funcional de cada organización de servicios de Osakidetza corresponde al Consejo de Administración del Ente Público.
Técnico Superior Administrativo (específico);219;tec-t07_16;Las infracciones tipificadas en la Ley Orgánica 7/2021 calificadas como graves por parte de la Autoridad Vasca de Protección de Datos:;Prescriben a los 5 años.;Prescriben a los 4 años.;Prescriben a los 3 años.;Prescriben a los 2 años.;C;D;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;LO 7/2021 y normativa de protección de datos: las infracciones graves en materia de protección de datos prescriben a los tres años desde que se cometieron o desde que el responsable pudo ser conocido.
Técnico Superior Administrativo (específico);220;tec-t07_17;Las sanciones económicas en aplicación del reglamento europeo en materia de protección de datos que la Autoridad Vasca de Protección de Datos imponga por un importe igual a 50.000 euros:;Prescriben a los 5 años.;Prescriben a los 4 años.;Prescriben a los 3 años.;Prescriben a los 2 años.;C;D;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Normativa de protección de datos (LOPDGDD y RGPD): las sanciones impuestas en aplicación del RGPD prescriben en función de su cuantía. Las sanciones de importe medio (como 50.000 euros) prescriben a los tres años.
Técnico Superior Administrativo (específico);222;tec-t07_19;Conforme al Real Decreto Legislativo 8/2015, a los efectos del derecho a percibir prestaciones contributivas, diga cuál de estas afirmaciones es cierta:;No tendrán la consideración de trabajadora/or por cuenta ajena las hijas e hijos de la persona empresaria, aunque no convivan en su hogar ni estén a su cargo.;Si la persona empresaria es trabajadora autónoma, podrá contratar como trabajadora/or por cuenta ajena a su cónyuge y a las hijas e hijos que convivan con ella.;Si la persona empresaria es trabajadora autónoma, podrá contratar como trabajadora/or por cuenta ajena a las hijas e hijos menores de 30 años aunque convivan con ella.;Las tres afirmaciones anteriores son falsas.;D;C;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 12 LGSS: no tienen la consideración de trabajadores por cuenta ajena el cónyuge, los descendientes y demás parientes hasta segundo grado que convivan y trabajen con el empresario autónomo, salvo que se pruebe la condición de asalariados. Las tres opciones anteriores contienen inexactitudes.
Técnico Superior Administrativo (específico);225;tec-t07_22;Conforme al Real Decreto Legislativo 8/2015, señale cuál de los siguientes grupos se encuentran integrados en regímenes especiales con tendencia a la homogeneidad con el Régimen General:;Personas trabajadoras del mar y personal funcionario público, civil y militar.;Personas trabajadoras por cuenta propia o autónomas y estudiantado.;Personas trabajadoras por cuenta propia o autónomas y personas trabajadoras del mar.;Ninguna de las anteriores respuestas es correcta.;C;A;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 10.2 LGSS: los regímenes especiales que deben tender a la homogeneidad con el Régimen General son el RETA (autónomos) y el Régimen Especial del Mar. El personal funcionario tiene régimen propio diferente.
Técnico Superior Administrativo (específico);238;tec-t08_8;Conforme a la Ley 8/1997, en materia de determinación de condiciones de trabajo en Osakidetza:;Los acuerdos requieren para su validez la aprobación expresa y formal del Consejo de Gobierno.;En caso de desacuerdo corresponderá al Consejo de Administración determinar unilateralmente las condiciones de trabajo.;Se mantendrá en todo caso un marco único de negociación colectiva en el ente Osakidetza.;La resolución de conflictos corresponderá exclusivamente al Parlamento Vasco.;C;A;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 22 Ley 8/1997: en Osakidetza se mantendrá un marco único de negociación colectiva, garantizando la uniformidad de las condiciones de trabajo para todo el personal del ente público.
Técnico Superior Administrativo (específico);291;tec-hacienda-pv_18;La Ley de Principios Ordenadores de la Hacienda General del País Vasco incluye como ingreso de derecho público, el siguiente ingreso:;Aportaciones de las Diputaciones Forales derivados de los rendimientos por Tributos.;Herencias y Donaciones.;Indemnizaciones por daños y perjuicios producidos a los derechos de naturaleza pública.;Todas las respuestas son verdaderas.;C;D;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 32.i DL 1/1997: son ingresos de derecho público las indemnizaciones por daños y perjuicios producidos a los derechos de naturaleza pública. Las herencias y donaciones son ingresos de derecho privado (Art. 38.b).
Técnico Superior Administrativo (específico);292;tec-hacienda-pv_19;La Ley de Principios Ordenadores de la Hacienda General del País Vasco considera, sobre los tributos:;Que se gestionan por las Diputaciones Forales.;Que solo pueden ser tasas.;Que su creación no requiere ley.;Que tienen naturaleza fiscal y se reflejan en los presupuestos.;D;A;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 34.2 DL 1/1997: todos los tributos de la Comunidad Autónoma de Euskadi tendrán naturaleza de fiscales y quedarán reflejados en sus correspondientes Presupuestos.
Técnico Superior Administrativo (específico);299;tec-presupuesto-euskadi_6;Las disposiciones legales vigentes en materia de régimen presupuestario de Euskadi establecen que los Presupuestos de los Organismos Autónomos Mercantiles comprenderán:;Dotaciones de gastos y de ingresos del ejercicio.;Dotaciones de inversiones y financiación del ejercicio.;Un estado de compromisos futuros.;Todas las respuestas son verdaderas.;D;A;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 8 DL 1/2011: los Presupuestos de los Organismos Autónomos Mercantiles comprenden dotaciones de gastos y de ingresos, dotaciones de inversiones y financiación del ejercicio, así como un estado de compromisos futuros.
Técnico Superior Administrativo (específico);339;tec-economia-empresa_26;Selección de inversiones. La TIR es:;La tasa que maximiza el VAN.;La tasa de descuento que hace VAN = 0.;El coste medio ponderado del capital.;El tipo de interés sin riesgo actualizado.;B;C;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;La Tasa Interna de Retorno (TIR) es la tasa de descuento que hace que el VAN del proyecto sea igual a cero. Representa la rentabilidad propia del proyecto.
Técnico Superior Administrativo (específico);346;tec-economia-empresa_33;Riesgo y valoración de empresas. Relación entre rentabilidad financiera (RF) y económica (RE) con endeudamiento L = D/K y coste de deuda kᵢ:;RF = RE – (RE – kᵢ)·L.;RF = RE + (RE – kᵢ)·L;RF = RE · (1 – L).;RF = kᵢ + L/RE.;B;E;?;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;RF = RE + (RE – kᵢ) × L, donde L = D/K (ratio de endeudamiento) y kᵢ es el coste de la deuda. Si RE > kᵢ, el endeudamiento aumenta la rentabilidad financiera (efecto multiplicador positivo del apalancamiento financiero).
